Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A12001_001,SE_A12001_002,SE_A12001_003,SE_A12001_004,SE_A12001_005,SE_A12001_006,SE_A12001_007,SE_A12001_008,SE_A12002_001,SE_A12002_002,SE_A12002_003,SE_A12002_004,SE_A12002_005,SE_A12002_006,SE_A12002_007,SE_A12002_008
"131350505662","Block Group 2, Census Tract 505.66, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050566","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1607,93,1514,1295,808,205,87,23,1607,93,219,487,603,118,64,23
"131350505671","Block Group 1, Census Tract 505.67, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050567","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,790,57,733,529,230,128,15,15,790,57,204,299,102,113,0,15
"131350505672","Block Group 2, Census Tract 505.67, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050567","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1898,389,1509,1205,630,202,0,0,1898,389,304,575,428,202,0,0
"131350505681","Block Group 1, Census Tract 505.68, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050568","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1183,120,1063,799,455,88,20,14,1183,120,264,344,367,68,6,14
"131350505682","Block Group 2, Census Tract 505.68, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050568","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1698,241,1457,942,614,256,68,12,1698,241,515,328,358,188,56,12
"131350505691","Block Group 1, Census Tract 505.69, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050569","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1066,265,801,645,297,50,0,0,1066,265,156,348,247,50,0,0
"131350505692","Block Group 2, Census Tract 505.69, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050569","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1106,210,896,638,431,141,0,0,1106,210,258,207,290,141,0,0
"131350505693","Block Group 3, Census Tract 505.69, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050569","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,750,48,702,684,197,25,0,0,750,48,18,487,172,25,0,0
"131350505701","Block Group 1, Census Tract 505.70, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050570","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1904,175,1729,1573,802,173,0,0,1904,175,156,771,629,173,0,0
"131350505702","Block Group 2, Census Tract 505.70, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050570","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,850,6,844,511,193,111,80,31,850,6,333,318,82,31,49,31
"131350505711","Block Group 1, Census Tract 505.71, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050571","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1513,194,1319,757,149,46,22,7,1513,194,562,608,103,24,15,7
"131350505712","Block Group 2, Census Tract 505.71, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050571","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,2395,352,2043,1278,831,444,170,170,2395,352,765,447,387,274,0,170
"131350505713","Block Group 3, Census Tract 505.71, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050571","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,660,0,660,343,245,50,0,0,660,0,317,98,195,50,0,0
"131350505721","Block Group 1, Census Tract 505.72, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050572","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1612,217,1395,1108,809,208,16,0,1612,217,287,299,601,192,16,0
"131350505722","Block Group 2, Census Tract 505.72, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050572","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,820,94,726,501,266,32,0,0,820,94,225,235,234,32,0,0
"131350505731","Block Group 1, Census Tract 505.73, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050573","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,602,28,574,513,259,110,10,0,602,28,61,254,149,100,10,0
"131350505732","Block Group 2, Census Tract 505.73, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050573","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1448,5,1443,1258,954,523,11,0,1448,5,185,304,431,512,11,0
"131350505741","Block Group 1, Census Tract 505.74, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050574","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1215,21,1194,920,557,159,69,69,1215,21,274,363,398,90,0,69
"131350505742","Block Group 2, Census Tract 505.74, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050574","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,960,271,689,630,341,0,0,0,960,271,59,289,341,0,0,0
"131350505743","Block Group 3, Census Tract 505.74, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050574","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,992,102,890,693,440,76,42,42,992,102,197,253,364,34,0,42
"131350505751","Block Group 1, Census Tract 505.75, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050575","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,934,37,897,792,419,40,0,0,934,37,105,373,379,40,0,0
"131350505752","Block Group 2, Census Tract 505.75, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050575","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,626,42,584,404,215,28,0,0,626,42,180,189,187,28,0,0
"131350505761","Block Group 1, Census Tract 505.76, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050576","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,524,129,395,171,63,27,6,0,524,129,224,108,36,21,6,0
"131350505762","Block Group 2, Census Tract 505.76, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050576","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,730,55,675,570,146,68,0,0,730,55,105,424,78,68,0,0
"131350505771","Block Group 1, Census Tract 505.77, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050577","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1702,274,1428,1299,862,237,72,0,1702,274,129,437,625,165,72,0
"131350505772","Block Group 2, Census Tract 505.77, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050577","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1140,352,788,370,159,56,0,0,1140,352,418,211,103,56,0,0
"131350505781","Block Group 1, Census Tract 505.78, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050578","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1724,76,1648,1279,832,122,87,37,1724,76,369,447,710,35,50,37
"131350505782","Block Group 2, Census Tract 505.78, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050578","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1206,80,1126,901,530,105,63,26,1206,80,225,371,425,42,37,26
"131350505791","Block Group 1, Census Tract 505.79, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050579","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,887,110,777,589,279,75,0,0,887,110,188,310,204,75,0,0
"131350505792","Block Group 2, Census Tract 505.79, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050579","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,955,17,938,763,452,135,10,0,955,17,175,311,317,125,10,0
"131350505793","Block Group 3, Census Tract 505.79, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050579","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,823,9,814,700,312,96,19,19,823,9,114,388,216,77,0,19
"131350505801","Block Group 1, Census Tract 505.80, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050580","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1833,556,1277,927,396,154,86,41,1833,556,350,531,242,68,45,41
"131350505802","Block Group 2, Census Tract 505.80, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050580","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,909,13,896,857,530,70,24,24,909,13,39,327,460,46,0,24
"131350505811","Block Group 1, Census Tract 505.81, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050581","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1369,99,1270,850,356,175,3,3,1369,99,420,494,181,172,0,3
"131350505812","Block Group 2, Census Tract 505.81, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050581","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1158,175,983,530,81,15,15,0,1158,175,453,449,66,0,15,0
"131350505821","Block Group 1, Census Tract 505.82, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050582","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1469,207,1262,898,541,208,8,8,1469,207,364,357,333,200,0,8
"131350505831","Block Group 1, Census Tract 505.83, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050583","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1190,196,994,858,527,208,32,32,1190,196,136,331,319,176,0,32
"131350505832","Block Group 2, Census Tract 505.83, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050583","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,314,89,225,108,43,15,0,0,314,89,117,65,28,15,0,0
"131350505833","Block Group 3, Census Tract 505.83, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050583","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1765,386,1379,771,175,15,7,0,1765,386,608,596,160,8,7,0
"131350505841","Block Group 1, Census Tract 505.84, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050584","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,695,15,680,551,154,55,17,0,695,15,129,397,99,38,17,0
"131350505842","Block Group 2, Census Tract 505.84, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050584","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,662,134,528,415,266,92,24,0,662,134,113,149,174,68,24,0
"131350505843","Block Group 3, Census Tract 505.84, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050584","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,205,13,192,187,159,63,0,0,205,13,5,28,96,63,0,0
"131350505844","Block Group 4, Census Tract 505.84, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050584","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,1283,7,1276,816,476,38,0,0,1283,7,460,340,438,38,0,0
"131350505851","Block Group 1, Census Tract 505.85, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050585","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,605,45,560,164,109,0,0,0,605,45,396,55,109,0,0,0
"131350505852","Block Group 2, Census Tract 505.85, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050585","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,936,451,485,379,331,184,0,0,936,451,106,48,147,184,0,0
"131350505853","Block Group 3, Census Tract 505.85, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050585","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,862,22,840,538,387,89,57,57,862,22,302,151,298,32,0,57
"131350505861","Block Group 1, Census Tract 505.86, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050586","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,631,74,557,375,117,76,0,0,631,74,182,258,41,76,0,0
"131350505862","Block Group 2, Census Tract 505.86, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050586","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1362,26,1336,1254,661,177,0,0,1362,26,82,593,484,177,0,0
"131350505863","Block Group 3, Census Tract 505.86, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050586","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,833,266,567,470,163,33,0,0,833,266,97,307,130,33,0,0
"131350505864","Block Group 4, Census Tract 505.86, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050586","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,774,50,724,556,478,100,20,20,774,50,168,78,378,80,0,20
"131350505871","Block Group 1, Census Tract 505.87, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050587","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,953,114,839,537,247,82,0,0,953,114,302,290,165,82,0,0
"131350505872","Block Group 2, Census Tract 505.87, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050587","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1431,29,1402,1071,387,96,71,0,1431,29,331,684,291,25,71,0
"131350505881","Block Group 1, Census Tract 505.88, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050588","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,2313,54,2259,1842,917,211,73,34,2313,54,417,925,706,138,39,34
"131350505882","Block Group 2, Census Tract 505.88, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050588","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1427,118,1309,1077,553,244,52,52,1427,118,232,524,309,192,0,52
"131350505891","Block Group 1, Census Tract 505.89, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050589","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1764,283,1481,1103,546,118,118,26,1764,283,378,557,428,0,92,26
"131350505892","Block Group 2, Census Tract 505.89, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050589","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,858,46,812,643,432,177,0,0,858,46,169,211,255,177,0,0
"131350505893","Block Group 3, Census Tract 505.89, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050589","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,931,112,819,568,222,173,0,0,931,112,251,346,49,173,0,0
"131350505901","Block Group 1, Census Tract 505.90, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050590","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1467,245,1222,915,335,251,0,0,1467,245,307,580,84,251,0,0
"131350505902","Block Group 2, Census Tract 505.90, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050590","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1658,768,890,611,343,75,0,0,1658,768,279,268,268,75,0,0
"131350505911","Block Group 1, Census Tract 505.91, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050591","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1207,22,1185,1160,914,332,62,18,1207,22,25,246,582,270,44,18
"131350505912","Block Group 2, Census Tract 505.91, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050591","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,458,7,451,328,302,165,106,29,458,7,123,26,137,59,77,29
"131350505913","Block Group 3, Census Tract 505.91, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050591","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,593,15,578,394,170,132,16,0,593,15,184,224,38,116,16,0
"131350506111","Block Group 1, Census Tract 506.11, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050611","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1319,190,1129,979,491,174,26,0,1319,190,150,488,317,148,26,0
"131350506112","Block Group 2, Census Tract 506.11, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050611","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,449,36,413,367,211,0,0,0,449,36,46,156,211,0,0,0
"131350506113","Block Group 3, Census Tract 506.11, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050611","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,741,178,563,543,319,11,11,0,741,178,20,224,308,0,11,0
"131350506121","Block Group 1, Census Tract 506.12, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050612","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,2146,32,2114,1625,1050,315,83,0,2146,32,489,575,735,232,83,0
"131350506122","Block Group 2, Census Tract 506.12, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050612","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,814,0,814,640,349,136,0,0,814,0,174,291,213,136,0,0
"131350506131","Block Group 1, Census Tract 506.13, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050613","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,887,74,813,479,349,108,0,0,887,74,334,130,241,108,0,0
"131350506132","Block Group 2, Census Tract 506.13, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050613","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,956,0,956,679,577,212,0,0,956,0,277,102,365,212,0,0
"131350506133","Block Group 3, Census Tract 506.13, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050613","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1393,457,936,512,224,47,11,11,1393,457,424,288,177,36,0,11
"131350506141","Block Group 1, Census Tract 506.14, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050614","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,2000,11,1989,579,226,66,16,16,2000,11,1410,353,160,50,0,16
"131350506142","Block Group 2, Census Tract 506.14, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050614","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,916,62,854,595,345,62,0,0,916,62,259,250,283,62,0,0
"131350506151","Block Group 1, Census Tract 506.15, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050615","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1185,187,998,619,497,69,36,28,1185,187,379,122,428,33,8,28
"131350506152","Block Group 2, Census Tract 506.15, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050615","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,211,8,203,194,90,76,0,0,211,8,9,104,14,76,0,0
"131350506161","Block Group 1, Census Tract 506.16, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050616","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1679,179,1500,1336,876,346,206,186,1679,179,164,460,530,140,20,186
"131350506162","Block Group 2, Census Tract 506.16, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050616","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,503,12,491,388,274,99,59,14,503,12,103,114,175,40,45,14
"131350506171","Block Group 1, Census Tract 506.17, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050617","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1416,164,1252,915,631,208,78,35,1416,164,337,284,423,130,43,35
"131350506172","Block Group 2, Census Tract 506.17, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050617","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,996,45,951,894,674,241,67,67,996,45,57,220,433,174,0,67
"131350506173","Block Group 3, Census Tract 506.17, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050617","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,639,0,639,328,101,0,0,0,639,0,311,227,101,0,0,0
"131350506174","Block Group 4, Census Tract 506.17, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050617","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,2036,216,1820,1470,861,298,49,16,2036,216,350,609,563,249,33,16
"131350506175","Block Group 5, Census Tract 506.17, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050617","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 5",,,,1451,56,1395,1225,1029,451,161,24,1451,56,170,196,578,290,137,24
"131350506181","Block Group 1, Census Tract 506.18, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050618","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1157,130,1027,876,483,161,0,0,1157,130,151,393,322,161,0,0
"131350506182","Block Group 2, Census Tract 506.18, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050618","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,580,0,580,428,233,35,0,0,580,0,152,195,198,35,0,0
"131350506183","Block Group 3, Census Tract 506.18, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050618","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1081,20,1061,804,565,281,130,10,1081,20,257,239,284,151,120,10
"131350506191","Block Group 1, Census Tract 506.19, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050619","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1061,45,1016,754,477,144,26,26,1061,45,262,277,333,118,0,26
"131350506192","Block Group 2, Census Tract 506.19, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050619","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1126,120,1006,739,455,99,34,0,1126,120,267,284,356,65,34,0
"131350506193","Block Group 3, Census Tract 506.19, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050619","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,2097,0,2097,1475,836,143,46,30,2097,0,622,639,693,97,16,30
"131350506201","Block Group 1, Census Tract 506.20, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050620","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,653,0,653,633,499,278,69,27,653,0,20,134,221,209,42,27
"131350506202","Block Group 2, Census Tract 506.20, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050620","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1862,45,1817,1393,890,368,25,25,1862,45,424,503,522,343,0,25
"131350506211","Block Group 1, Census Tract 506.21, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050621","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1414,10,1404,1112,761,274,0,0,1414,10,292,351,487,274,0,0
"131350506212","Block Group 2, Census Tract 506.21, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050621","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1194,53,1141,918,633,155,96,10,1194,53,223,285,478,59,86,10
"131350506221","Block Group 1, Census Tract 506.22, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050622","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,791,343,448,270,112,0,0,0,791,343,178,158,112,0,0,0
"131350506222","Block Group 2, Census Tract 506.22, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050622","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,671,91,580,486,138,41,0,0,671,91,94,348,97,41,0,0
"131350506223","Block Group 3, Census Tract 506.22, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050622","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,196,0,196,196,139,74,0,0,196,0,0,57,65,74,0,0
"131350506231","Block Group 1, Census Tract 506.23, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050623","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,869,93,776,672,273,79,5,5,869,93,104,399,194,74,0,5
"131350506232","Block Group 2, Census Tract 506.23, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050623","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1616,154,1462,1094,513,171,157,157,1616,154,368,581,342,14,0,157
"131350506233","Block Group 3, Census Tract 506.23, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050623","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1312,195,1117,798,260,55,55,55,1312,195,319,538,205,0,0,55
"131350506241","Block Group 1, Census Tract 506.24, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050624","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1637,139,1498,1364,654,58,45,17,1637,139,134,710,596,13,28,17
"131350506242","Block Group 2, Census Tract 506.24, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050624","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,547,43,504,317,219,35,0,0,547,43,187,98,184,35,0,0
"131350506251","Block Group 1, Census Tract 506.25, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050625","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,908,17,891,650,257,54,0,0,908,17,241,393,203,54,0,0
"131350506252","Block Group 2, Census Tract 506.25, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050625","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1167,0,1167,907,486,280,71,71,1167,0,260,421,206,209,0,71
"131350506261","Block Group 1, Census Tract 506.26, Gwinnett County, Georgia","ga","150","00",,,,"13","135",,,"050626","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1696,90,1606,1246,903,578,22,0,1696,90,360,343,325,556,22,0
